Date,Store,Product,Demand,price,promo,weekday,month
20-01-2019,store_4,item_6,35,41.41,0,6,1
21-01-2019,store_4,item_6,64,33.13,1,0,1
22-01-2019,store_4,item_6,52,41.41,0,1,1
23-01-2019,store_4,item_6,71,33.13,1,2,1
24-01-2019,store_4,item_6,74,33.13,1,3,1
25-01-2019,store_4,item_6,41,41.41,0,4,1
26-01-2019,store_4,item_6,35,41.41,0,5,1
27-01-2019,store_4,item_6,41,41.41,0,6,1
28-01-2019,store_4,item_6,47,41.41,0,0,1
29-01-2019,store_4,item_6,52,41.41,0,1,1
30-01-2019,store_4,item_6,52,41.41,0,2,1
31-01-2019,store_4,item_6,49,41.41,0,3,1
01-01-2020,store_4,item_6,48,41.41,0,2,1
02-01-2020,store_4,item_6,46,41.41,0,3,1
03-01-2020,store_4,item_6,45,41.41,0,4,1
04-01-2020,store_4,item_6,32,41.41,0,5,1
05-01-2020,store_4,item_6,35,41.41,0,6,1
06-01-2020,store_4,item_6,41,41.41,0,0,1
07-01-2020,store_4,item_6,48,41.41,0,1,1
08-01-2020,store_4,item_6,53,41.41,0,2,1
09-01-2020,store_4,item_6,44,41.41,0,3,1
10-01-2020,store_4,item_6,57,33.13,1,4,1
11-01-2020,store_4,item_6,36,41.41,0,5,1
12-01-2020,store_4,item_6,38,41.41,0,6,1
13-01-2020,store_4,item_6,43,41.41,0,0,1
14-01-2020,store_4,item_6,49,41.41,0,1,1
15-01-2020,store_4,item_6,52,41.41,0,2,1
16-01-2020,store_4,item_6,50,41.41,0,3,1
17-01-2020,store_4,item_6,38,41.41,0,4,1
18-01-2020,store_4,item_6,37,41.41,0,5,1
19-01-2020,store_4,item_6,37,41.41,0,6,1
20-01-2020,store_4,item_6,46,41.41,0,0,1
21-01-2020,store_4,item_6,54,41.41,0,1,1
22-01-2020,store_4,item_6,52,41.41,0,2,1
23-01-2020,store_4,item_6,50,41.41,0,3,1
24-01-2020,store_4,item_6,43,41.41,0,4,1
25-01-2020,store_4,item_6,42,41.41,0,5,1
26-01-2020,store_4,item_6,38,41.41,0,6,1
27-01-2020,store_4,item_6,49,41.41,0,0,1
28-01-2020,store_4,item_6,79,33.13,1,1,1
29-01-2020,store_4,item_6,57,41.41,0,2,1
30-01-2020,store_4,item_6,73,33.13,1,3,1
31-01-2020,store_4,item_6,42,41.41,0,4,1
01-01-2021,store_4,item_6,34,41.41,0,4,1
02-01-2021,store_4,item_6,34,41.41,0,5,1
03-01-2021,store_4,item_6,42,41.41,0,6,1
04-01-2021,store_4,item_6,46,41.41,0,0,1
05-01-2021,store_4,item_6,49,41.41,0,1,1
06-01-2021,store_4,item_6,54,41.41,0,2,1
07-01-2021,store_4,item_6,78,33.13,1,3,1
08-01-2021,store_4,item_6,39,41.41,0,4,1
09-01-2021,store_4,item_6,38,41.41,0,5,1
10-01-2021,store_4,item_6,40,41.41,0,6,1
11-01-2021,store_4,item_6,46,41.41,0,0,1
12-01-2021,store_4,item_6,53,41.41,0,1,1
13-01-2021,store_4,item_6,58,41.41,0,2,1
14-01-2021,store_4,item_6,57,41.41,0,3,1
15-01-2021,store_4,item_6,42,41.41,0,4,1
16-01-2021,store_4,item_6,38,41.41,0,5,1
17-01-2021,store_4,item_6,40,41.41,0,6,1
18-01-2021,store_4,item_6,49,41.41,0,0,1
19-01-2021,store_4,item_6,54,41.41,0,1,1
20-01-2021,store_4,item_6,53,41.41,0,2,1
21-01-2021,store_4,item_6,81,33.13,1,3,1
22-01-2021,store_4,item_6,41,41.41,0,4,1
23-01-2021,store_4,item_6,37,41.41,0,5,1
24-01-2021,store_4,item_6,39,41.41,0,6,1
25-01-2021,store_4,item_6,46,41.41,0,0,1
26-01-2021,store_4,item_6,57,41.41,0,1,1
27-01-2021,store_4,item_6,63,41.41,0,2,1
28-01-2021,store_4,item_6,53,41.41,0,3,1
29-01-2021,store_4,item_6,54,41.41,0,4,1
30-01-2021,store_4,item_6,58,33.13,1,5,1
31-01-2021,store_4,item_6,40,41.41,0,6,1
01-01-2022,store_4,item_6,39,41.41,0,5,1
02-01-2022,store_4,item_6,42,41.41,0,6,1
03-01-2022,store_4,item_6,51,41.41,0,0,1
04-01-2022,store_4,item_6,58,41.41,0,1,1
05-01-2022,store_4,item_6,50,41.41,0,2,1
06-01-2022,store_4,item_6,55,41.41,0,3,1
07-01-2022,store_4,item_6,41,41.41,0,4,1
08-01-2022,store_4,item_6,53,33.13,1,5,1
09-01-2022,store_4,item_6,43,41.41,0,6,1
10-01-2022,store_4,item_6,47,41.41,0,0,1
11-01-2022,store_4,item_6,63,41.41,0,1,1
12-01-2022,store_4,item_6,58,41.41,0,2,1
13-01-2022,store_4,item_6,53,41.41,0,3,1
14-01-2022,store_4,item_6,72,33.13,1,4,1
15-01-2022,store_4,item_6,41,41.41,0,5,1
16-01-2022,store_4,item_6,38,41.41,0,6,1
17-01-2022,store_4,item_6,74,33.13,1,0,1
18-01-2022,store_4,item_6,57,41.41,0,1,1
19-01-2022,store_4,item_6,62,41.41,0,2,1
20-01-2022,store_4,item_6,55,41.41,0,3,1
21-01-2022,store_4,item_6,49,41.41,0,4,1
22-01-2022,store_4,item_6,39,41.41,0,5,1
23-01-2022,store_4,item_6,46,41.41,0,6,1
24-01-2022,store_4,item_6,53,41.41,0,0,1
25-01-2022,store_4,item_6,60,41.41,0,1,1
26-01-2022,store_4,item_6,60,41.41,0,2,1
27-01-2022,store_4,item_6,60,41.41,0,3,1
28-01-2022,store_4,item_6,49,41.41,0,4,1
29-01-2022,store_4,item_6,42,41.41,0,5,1
30-01-2022,store_4,item_6,44,41.41,0,6,1
31-01-2022,store_4,item_6,53,41.41,0,0,1
01-01-2023,store_4,item_6,34,41.41,0,6,1
02-01-2023,store_4,item_6,48,41.41,0,0,1
03-01-2023,store_4,item_6,57,41.41,0,1,1
04-01-2023,store_4,item_6,86,33.13,1,2,1
05-01-2023,store_4,item_6,56,41.41,0,3,1
06-01-2023,store_4,item_6,47,41.41,0,4,1
07-01-2023,store_4,item_6,42,41.41,0,5,1
08-01-2023,store_4,item_6,40,41.41,0,6,1
09-01-2023,store_4,item_6,79,33.13,1,0,1
10-01-2023,store_4,item_6,54,41.41,0,1,1
11-01-2023,store_4,item_6,63,41.41,0,2,1
12-01-2023,store_4,item_6,61,41.41,0,3,1
13-01-2023,store_4,item_6,49,41.41,0,4,1
14-01-2023,store_4,item_6,40,41.41,0,5,1
15-01-2023,store_4,item_6,68,33.13,1,6,1
16-01-2023,store_4,item_6,49,41.41,0,0,1
17-01-2023,store_4,item_6,57,41.41,0,1,1
18-01-2023,store_4,item_6,64,41.41,0,2,1
19-01-2023,store_4,item_6,58,41.41,0,3,1
20-01-2023,store_4,item_6,57,41.41,0,4,1
21-01-2023,store_4,item_6,42,41.41,0,5,1
22-01-2023,store_4,item_6,42,41.41,0,6,1
23-01-2023,store_4,item_6,50,41.41,0,0,1
24-01-2023,store_4,item_6,63,41.41,0,1,1
25-01-2023,store_4,item_6,73,41.41,0,2,1
26-01-2023,store_4,item_6,59,41.41,0,3,1
27-01-2023,store_4,item_6,56,41.41,0,4,1
28-01-2023,store_4,item_6,41,41.41,0,5,1
29-01-2023,store_4,item_6,43,41.41,0,6,1
30-01-2023,store_4,item_6,56,41.41,0,0,1
31-01-2023,store_4,item_6,65,41.41,0,1,1
01-01-2019,store_4,item_7,24,67.6,1,1,1
02-01-2019,store_4,item_7,15,84.5,0,2,1
03-01-2019,store_4,item_7,14,84.5,0,3,1
04-01-2019,store_4,item_7,13,84.5,0,4,1
05-01-2019,store_4,item_7,16,67.6,1,5,1
06-01-2019,store_4,item_7,10,84.5,0,6,1
07-01-2019,store_4,item_7,15,84.5,0,0,1
08-01-2019,store_4,item_7,11,84.5,0,1,1
09-01-2019,store_4,item_7,19,84.5,0,2,1
10-01-2019,store_4,item_7,14,84.5,0,3,1
11-01-2019,store_4,item_7,13,84.5,0,4,1
12-01-2019,store_4,item_7,14,84.5,0,5,1
13-01-2019,store_4,item_7,9,84.5,0,6,1
14-01-2019,store_4,item_7,14,84.5,0,0,1
15-01-2019,store_4,item_7,13,84.5,0,1,1
16-01-2019,store_4,item_7,16,84.5,0,2,1
17-01-2019,store_4,item_7,15,84.5,0,3,1
18-01-2019,store_4,item_7,13,84.5,0,4,1
19-01-2019,store_4,item_7,14,84.5,0,5,1
20-01-2019,store_4,item_7,16,84.5,0,6,1
21-01-2019,store_4,item_7,17,84.5,0,0,1
22-01-2019,store_4,item_7,18,84.5,0,1,1
23-01-2019,store_4,item_7,12,84.5,0,2,1
24-01-2019,store_4,item_7,13,84.5,0,3,1
25-01-2019,store_4,item_7,16,84.5,0,4,1
26-01-2019,store_4,item_7,15,84.5,0,5,1
27-01-2019,store_4,item_7,17,84.5,0,6,1
28-01-2019,store_4,item_7,17,84.5,0,0,1
29-01-2019,store_4,item_7,20,84.5,0,1,1
30-01-2019,store_4,item_7,15,84.5,0,2,1
31-01-2019,store_4,item_7,12,84.5,0,3,1
01-01-2020,store_4,item_7,21,84.5,0,2,1
02-01-2020,store_4,item_7,11,84.5,0,3,1
03-01-2020,store_4,item_7,15,84.5,0,4,1
04-01-2020,store_4,item_7,10,84.5,0,5,1
05-01-2020,store_4,item_7,11,84.5,0,6,1
06-01-2020,store_4,item_7,14,84.5,0,0,1
07-01-2020,store_4,item_7,22,84.5,0,1,1
08-01-2020,store_4,item_7,13,84.5,0,2,1
09-01-2020,store_4,item_7,12,84.5,0,3,1
10-01-2020,store_4,item_7,11,84.5,0,4,1
11-01-2020,store_4,item_7,10,84.5,0,5,1
12-01-2020,store_4,item_7,12,84.5,0,6,1
13-01-2020,store_4,item_7,12,84.5,0,0,1
14-01-2020,store_4,item_7,15,84.5,0,1,1
15-01-2020,store_4,item_7,22,84.5,0,2,1
16-01-2020,store_4,item_7,18,84.5,0,3,1
17-01-2020,store_4,item_7,13,84.5,0,4,1
18-01-2020,store_4,item_7,7,84.5,0,5,1
19-01-2020,store_4,item_7,16,84.5,0,6,1
20-01-2020,store_4,item_7,27,67.6,1,0,1
21-01-2020,store_4,item_7,17,84.5,0,1,1
22-01-2020,store_4,item_7,30,67.6,1,2,1
23-01-2020,store_4,item_7,16,84.5,0,3,1
24-01-2020,store_4,item_7,12,84.5,0,4,1
25-01-2020,store_4,item_7,16,84.5,0,5,1
26-01-2020,store_4,item_7,19,84.5,0,6,1
27-01-2020,store_4,item_7,14,84.5,0,0,1
28-01-2020,store_4,item_7,22,84.5,0,1,1
29-01-2020,store_4,item_7,19,84.5,0,2,1
30-01-2020,store_4,item_7,14,84.5,0,3,1
31-01-2020,store_4,item_7,14,84.5,0,4,1
01-01-2021,store_4,item_7,17,84.5,0,4,1
02-01-2021,store_4,item_7,10,84.5,0,5,1
03-01-2021,store_4,item_7,13,84.5,0,6,1
04-01-2021,store_4,item_7,15,84.5,0,0,1
05-01-2021,store_4,item_7,11,84.5,0,1,1
06-01-2021,store_4,item_7,23,67.6,1,2,1
07-01-2021,store_4,item_7,17,84.5,0,3,1
08-01-2021,store_4,item_7,11,84.5,0,4,1
09-01-2021,store_4,item_7,14,84.5,0,5,1
10-01-2021,store_4,item_7,15,84.5,0,6,1
11-01-2021,store_4,item_7,28,67.6,1,0,1
12-01-2021,store_4,item_7,17,84.5,0,1,1
13-01-2021,store_4,item_7,27,67.6,1,2,1
14-01-2021,store_4,item_7,17,84.5,0,3,1
15-01-2021,store_4,item_7,14,84.5,0,4,1
16-01-2021,store_4,item_7,8,84.5,0,5,1
17-01-2021,store_4,item_7,15,84.5,0,6,1
18-01-2021,store_4,item_7,20,84.5,0,0,1
19-01-2021,store_4,item_7,19,84.5,0,1,1
20-01-2021,store_4,item_7,27,84.5,0,2,1
21-01-2021,store_4,item_7,17,84.5,0,3,1
22-01-2021,store_4,item_7,24,67.6,1,4,1
23-01-2021,store_4,item_7,17,84.5,0,5,1
24-01-2021,store_4,item_7,23,67.6,1,6,1
25-01-2021,store_4,item_7,14,84.5,0,0,1
26-01-2021,store_4,item_7,21,84.5,0,1,1
27-01-2021,store_4,item_7,23,84.5,0,2,1
28-01-2021,store_4,item_7,17,84.5,0,3,1
29-01-2021,store_4,item_7,19,84.5,0,4,1
30-01-2021,store_4,item_7,16,84.5,0,5,1
31-01-2021,store_4,item_7,10,84.5,0,6,1
01-01-2022,store_4,item_7,13,84.5,0,5,1
02-01-2022,store_4,item_7,16,84.5,0,6,1
03-01-2022,store_4,item_7,18,84.5,0,0,1
04-01-2022,store_4,item_7,14,84.5,0,1,1
05-01-2022,store_4,item_7,19,84.5,0,2,1
06-01-2022,store_4,item_7,11,84.5,0,3,1
07-01-2022,store_4,item_7,13,84.5,0,4,1
08-01-2022,store_4,item_7,11,84.5,0,5,1
09-01-2022,store_4,item_7,16,84.5,0,6,1
10-01-2022,store_4,item_7,22,67.6,1,0,1
11-01-2022,store_4,item_7,24,84.5,0,1,1
12-01-2022,store_4,item_7,32,67.6,1,2,1
13-01-2022,store_4,item_7,22,84.5,0,3,1
14-01-2022,store_4,item_7,16,84.5,0,4,1
15-01-2022,store_4,item_7,17,84.5,0,5,1
16-01-2022,store_4,item_7,12,84.5,0,6,1
17-01-2022,store_4,item_7,15,84.5,0,0,1
18-01-2022,store_4,item_7,22,84.5,0,1,1
19-01-2022,store_4,item_7,23,84.5,0,2,1
20-01-2022,store_4,item_7,18,84.5,0,3,1
21-01-2022,store_4,item_7,22,84.5,0,4,1
22-01-2022,store_4,item_7,19,84.5,0,5,1
23-01-2022,store_4,item_7,25,67.6,1,6,1
24-01-2022,store_4,item_7,11,84.5,0,0,1
25-01-2022,store_4,item_7,22,84.5,0,1,1
26-01-2022,store_4,item_7,19,84.5,0,2,1
27-01-2022,store_4,item_7,26,67.6,1,3,1
28-01-2022,store_4,item_7,14,84.5,0,4,1
29-01-2022,store_4,item_7,18,84.5,0,5,1
30-01-2022,store_4,item_7,16,84.5,0,6,1
31-01-2022,store_4,item_7,29,67.6,1,0,1
01-01-2023,store_4,item_7,17,84.5,0,6,1
02-01-2023,store_4,item_7,18,84.5,0,0,1
03-01-2023,store_4,item_7,12,84.5,0,1,1
04-01-2023,store_4,item_7,21,84.5,0,2,1
05-01-2023,store_4,item_7,18,84.5,0,3,1
06-01-2023,store_4,item_7,10,84.5,0,4,1
07-01-2023,store_4,item_7,9,84.5,0,5,1
08-01-2023,store_4,item_7,15,84.5,0,6,1
09-01-2023,store_4,item_7,24,84.5,0,0,1
10-01-2023,store_4,item_7,20,84.5,0,1,1
11-01-2023,store_4,item_7,19,84.5,0,2,1
12-01-2023,store_4,item_7,15,84.5,0,3,1
13-01-2023,store_4,item_7,15,84.5,0,4,1
14-01-2023,store_4,item_7,11,84.5,0,5,1
15-01-2023,store_4,item_7,17,84.5,0,6,1
16-01-2023,store_4,item_7,22,84.5,0,0,1
17-01-2023,store_4,item_7,32,67.6,1,1,1
18-01-2023,store_4,item_7,21,84.5,0,2,1
19-01-2023,store_4,item_7,21,84.5,0,3,1
20-01-2023,store_4,item_7,13,84.5,0,4,1
21-01-2023,store_4,item_7,10,84.5,0,5,1
22-01-2023,store_4,item_7,19,84.5,0,6,1
23-01-2023,store_4,item_7,20,84.5,0,0,1
24-01-2023,store_4,item_7,20,84.5,0,1,1
25-01-2023,store_4,item_7,27,67.6,1,2,1
26-01-2023,store_4,item_7,21,84.5,0,3,1
27-01-2023,store_4,item_7,26,67.6,1,4,1
28-01-2023,store_4,item_7,14,84.5,0,5,1
29-01-2023,store_4,item_7,13,84.5,0,6,1
30-01-2023,store_4,item_7,17,84.5,0,0,1
31-01-2023,store_4,item_7,33,67.6,1,1,1
01-01-2019,store_4,item_8,16,98.37,0,1,1
02-01-2019,store_4,item_8,21,98.37,0,2,1
03-01-2019,store_4,item_8,18,98.37,0,3,1
04-01-2019,store_4,item_8,17,98.37,0,4,1
05-01-2019,store_4,item_8,10,98.37,0,5,1
06-01-2019,store_4,item_8,14,98.37,0,6,1
07-01-2019,store_4,item_8,19,98.37,0,0,1
08-01-2019,store_4,item_8,23,98.37,0,1,1
09-01-2019,store_4,item_8,28,98.37,0,2,1
10-01-2019,store_4,item_8,17,98.37,0,3,1
11-01-2019,store_4,item_8,16,98.37,0,4,1
12-01-2019,store_4,item_8,14,98.37,0,5,1
13-01-2019,store_4,item_8,22,78.7,1,6,1
14-01-2019,store_4,item_8,17,98.37,0,0,1
15-01-2019,store_4,item_8,11,98.37,0,1,1
16-01-2019,store_4,item_8,20,98.37,0,2,1
17-01-2019,store_4,item_8,17,98.37,0,3,1
18-01-2019,store_4,item_8,24,98.37,0,4,1
19-01-2019,store_4,item_8,12,98.37,0,5,1
20-01-2019,store_4,item_8,12,98.37,0,6,1
21-01-2019,store_4,item_8,19,98.37,0,0,1
22-01-2019,store_4,item_8,21,98.37,0,1,1
23-01-2019,store_4,item_8,25,98.37,0,2,1
24-01-2019,store_4,item_8,34,78.7,1,3,1
25-01-2019,store_4,item_8,16,98.37,0,4,1
26-01-2019,store_4,item_8,14,98.37,0,5,1
27-01-2019,store_4,item_8,18,98.37,0,6,1
28-01-2019,store_4,item_8,21,98.37,0,0,1
29-01-2019,store_4,item_8,29,78.7,1,1,1
30-01-2019,store_4,item_8,21,98.37,0,2,1
31-01-2019,store_4,item_8,20,98.37,0,3,1
01-01-2020,store_4,item_8,23,98.37,0,2,1
02-01-2020,store_4,item_8,17,98.37,0,3,1
03-01-2020,store_4,item_8,17,98.37,0,4,1
04-01-2020,store_4,item_8,17,98.37,0,5,1
05-01-2020,store_4,item_8,14,98.37,0,6,1
06-01-2020,store_4,item_8,18,98.37,0,0,1
07-01-2020,store_4,item_8,16,98.37,0,1,1
08-01-2020,store_4,item_8,20,98.37,0,2,1
09-01-2020,store_4,item_8,20,98.37,0,3,1
10-01-2020,store_4,item_8,15,98.37,0,4,1
11-01-2020,store_4,item_8,14,98.37,0,5,1
12-01-2020,store_4,item_8,18,98.37,0,6,1
13-01-2020,store_4,item_8,19,98.37,0,0,1
14-01-2020,store_4,item_8,35,78.7,1,1,1
15-01-2020,store_4,item_8,35,78.7,1,2,1
16-01-2020,store_4,item_8,21,98.37,0,3,1
17-01-2020,store_4,item_8,26,78.7,1,4,1
18-01-2020,store_4,item_8,18,98.37,0,5,1
19-01-2020,store_4,item_8,18,98.37,0,6,1
20-01-2020,store_4,item_8,18,98.37,0,0,1
21-01-2020,store_4,item_8,21,98.37,0,1,1
22-01-2020,store_4,item_8,19,98.37,0,2,1
23-01-2020,store_4,item_8,19,98.37,0,3,1
24-01-2020,store_4,item_8,12,98.37,0,4,1
25-01-2020,store_4,item_8,13,98.37,0,5,1
26-01-2020,store_4,item_8,17,98.37,0,6,1
27-01-2020,store_4,item_8,26,98.37,0,0,1
28-01-2020,store_4,item_8,28,98.37,0,1,1
29-01-2020,store_4,item_8,23,98.37,0,2,1
30-01-2020,store_4,item_8,23,98.37,0,3,1
31-01-2020,store_4,item_8,18,98.37,0,4,1
01-01-2021,store_4,item_8,16,98.37,0,4,1
02-01-2021,store_4,item_8,15,98.37,0,5,1
03-01-2021,store_4,item_8,14,98.37,0,6,1
04-01-2021,store_4,item_8,20,98.37,0,0,1
05-01-2021,store_4,item_8,22,98.37,0,1,1
06-01-2021,store_4,item_8,25,98.37,0,2,1
07-01-2021,store_4,item_8,22,98.37,0,3,1
08-01-2021,store_4,item_8,17,98.37,0,4,1
09-01-2021,store_4,item_8,10,98.37,0,5,1
10-01-2021,store_4,item_8,19,98.37,0,6,1
11-01-2021,store_4,item_8,23,98.37,0,0,1
12-01-2021,store_4,item_8,21,98.37,0,1,1
13-01-2021,store_4,item_8,26,98.37,0,2,1
14-01-2021,store_4,item_8,18,98.37,0,3,1
15-01-2021,store_4,item_8,22,98.37,0,4,1
16-01-2021,store_4,item_8,18,98.37,0,5,1
17-01-2021,store_4,item_8,15,98.37,0,6,1
18-01-2021,store_4,item_8,20,98.37,0,0,1
19-01-2021,store_4,item_8,22,98.37,0,1,1
20-01-2021,store_4,item_8,37,78.7,1,2,1
21-01-2021,store_4,item_8,15,98.37,0,3,1
22-01-2021,store_4,item_8,16,98.37,0,4,1
23-01-2021,store_4,item_8,17,98.37,0,5,1
24-01-2021,store_4,item_8,23,78.7,1,6,1
25-01-2021,store_4,item_8,24,98.37,0,0,1
26-01-2021,store_4,item_8,25,98.37,0,1,1
27-01-2021,store_4,item_8,23,98.37,0,2,1
28-01-2021,store_4,item_8,25,98.37,0,3,1
29-01-2021,store_4,item_8,23,98.37,0,4,1
30-01-2021,store_4,item_8,16,98.37,0,5,1
31-01-2021,store_4,item_8,20,98.37,0,6,1
01-01-2022,store_4,item_8,20,98.37,0,5,1
02-01-2022,store_4,item_8,15,98.37,0,6,1
03-01-2022,store_4,item_8,20,98.37,0,0,1
04-01-2022,store_4,item_8,23,98.37,0,1,1
05-01-2022,store_4,item_8,21,98.37,0,2,1
06-01-2022,store_4,item_8,37,78.7,1,3,1
07-01-2022,store_4,item_8,17,98.37,0,4,1
08-01-2022,store_4,item_8,16,98.37,0,5,1
09-01-2022,store_4,item_8,21,98.37,0,6,1
10-01-2022,store_4,item_8,18,98.37,0,0,1
11-01-2022,store_4,item_8,22,98.37,0,1,1
12-01-2022,store_4,item_8,26,98.37,0,2,1
13-01-2022,store_4,item_8,24,98.37,0,3,1
14-01-2022,store_4,item_8,21,98.37,0,4,1
15-01-2022,store_4,item_8,12,98.37,0,5,1
16-01-2022,store_4,item_8,16,98.37,0,6,1
17-01-2022,store_4,item_8,25,98.37,0,0,1
18-01-2022,store_4,item_8,21,98.37,0,1,1
19-01-2022,store_4,item_8,37,78.7,1,2,1
20-01-2022,store_4,item_8,23,98.37,0,3,1
21-01-2022,store_4,item_8,30,78.7,1,4,1
22-01-2022,store_4,item_8,22,98.37,0,5,1
23-01-2022,store_4,item_8,16,98.37,0,6,1
24-01-2022,store_4,item_8,19,98.37,0,0,1
25-01-2022,store_4,item_8,39,78.7,1,1,1
26-01-2022,store_4,item_8,30,98.37,0,2,1
27-01-2022,store_4,item_8,24,98.37,0,3,1
28-01-2022,store_4,item_8,21,98.37,0,4,1
29-01-2022,store_4,item_8,21,98.37,0,5,1
30-01-2022,store_4,item_8,27,78.7,1,6,1
31-01-2022,store_4,item_8,36,78.7,1,0,1
01-01-2023,store_4,item_8,19,98.37,0,6,1
02-01-2023,store_4,item_8,21,98.37,0,0,1
03-01-2023,store_4,item_8,29,98.37,0,1,1
04-01-2023,store_4,item_8,24,98.37,0,2,1
05-01-2023,store_4,item_8,23,98.37,0,3,1
06-01-2023,store_4,item_8,23,78.7,1,4,1
07-01-2023,store_4,item_8,14,98.37,0,5,1
08-01-2023,store_4,item_8,31,78.7,1,6,1
09-01-2023,store_4,item_8,23,98.37,0,0,1
10-01-2023,store_4,item_8,27,98.37,0,1,1
11-01-2023,store_4,item_8,25,98.37,0,2,1
12-01-2023,store_4,item_8,27,98.37,0,3,1
13-01-2023,store_4,item_8,18,98.37,0,4,1
14-01-2023,store_4,item_8,18,98.37,0,5,1
15-01-2023,store_4,item_8,20,98.37,0,6,1
16-01-2023,store_4,item_8,23,98.37,0,0,1
17-01-2023,store_4,item_8,22,98.37,0,1,1
18-01-2023,store_4,item_8,27,98.37,0,2,1
19-01-2023,store_4,item_8,26,98.37,0,3,1
20-01-2023,store_4,item_8,23,98.37,0,4,1
21-01-2023,store_4,item_8,19,98.37,0,5,1
22-01-2023,store_4,item_8,12,98.37,0,6,1
23-01-2023,store_4,item_8,24,98.37,0,0,1
24-01-2023,store_4,item_8,34,98.37,0,1,1
25-01-2023,store_4,item_8,28,98.37,0,2,1
26-01-2023,store_4,item_8,26,98.37,0,3,1
27-01-2023,store_4,item_8,39,78.7,1,4,1
28-01-2023,store_4,item_8,21,98.37,0,5,1
29-01-2023,store_4,item_8,16,98.37,0,6,1
30-01-2023,store_4,item_8,27,98.37,0,0,1
31-01-2023,store_4,item_8,23,98.37,0,1,1
01-01-2019,store_4,item_9,11,35.02,0,1,1
02-01-2019,store_4,item_9,16,35.02,0,2,1
03-01-2019,store_4,item_9,7,35.02,0,3,1
04-01-2019,store_4,item_9,10,35.02,0,4,1
05-01-2019,store_4,item_9,9,35.02,0,5,1
06-01-2019,store_4,item_9,12,35.02,0,6,1
07-01-2019,store_4,item_9,13,35.02,0,0,1
08-01-2019,store_4,item_9,17,35.02,0,1,1
09-01-2019,store_4,item_9,15,35.02,0,2,1
10-01-2019,store_4,item_9,18,35.02,0,3,1
11-01-2019,store_4,item_9,13,35.02,0,4,1
12-01-2019,store_4,item_9,11,35.02,0,5,1
13-01-2019,store_4,item_9,16,35.02,0,6,1
14-01-2019,store_4,item_9,9,35.02,0,0,1
15-01-2019,store_4,item_9,16,35.02,0,1,1
16-01-2019,store_4,item_9,17,35.02,0,2,1
17-01-2019,store_4,item_9,18,35.02,0,3,1
18-01-2019,store_4,item_9,12,35.02,0,4,1
19-01-2019,store_4,item_9,7,35.02,0,5,1
20-01-2019,store_4,item_9,7,35.02,0,6,1
21-01-2019,store_4,item_9,14,35.02,0,0,1
22-01-2019,store_4,item_9,20,35.02,0,1,1
23-01-2019,store_4,item_9,17,35.02,0,2,1
24-01-2019,store_4,item_9,18,35.02,0,3,1
25-01-2019,store_4,item_9,12,35.02,0,4,1
26-01-2019,store_4,item_9,20,28.02,1,5,1
27-01-2019,store_4,item_9,15,35.02,0,6,1
28-01-2019,store_4,item_9,20,35.02,0,0,1
29-01-2019,store_4,item_9,16,35.02,0,1,1
30-01-2019,store_4,item_9,12,35.02,0,2,1
31-01-2019,store_4,item_9,16,35.02,0,3,1
01-01-2020,store_4,item_9,17,35.02,0,2,1
02-01-2020,store_4,item_9,13,35.02,0,3,1
03-01-2020,store_4,item_9,12,35.02,0,4,1
04-01-2020,store_4,item_9,14,35.02,0,5,1
05-01-2020,store_4,item_9,1,35.02,0,6,1
06-01-2020,store_4,item_9,14,35.02,0,0,1
07-01-2020,store_4,item_9,11,35.02,0,1,1
08-01-2020,store_4,item_9,14,35.02,0,2,1
09-01-2020,store_4,item_9,12,35.02,0,3,1
10-01-2020,store_4,item_9,14,35.02,0,4,1
11-01-2020,store_4,item_9,11,35.02,0,5,1
12-01-2020,store_4,item_9,12,35.02,0,6,1
13-01-2020,store_4,item_9,22,28.02,1,0,1
14-01-2020,store_4,item_9,15,35.02,0,1,1
15-01-2020,store_4,item_9,17,35.02,0,2,1
16-01-2020,store_4,item_9,15,35.02,0,3,1
17-01-2020,store_4,item_9,15,35.02,0,4,1
18-01-2020,store_4,item_9,11,35.02,0,5,1
19-01-2020,store_4,item_9,16,35.02,0,6,1
20-01-2020,store_4,item_9,18,35.02,0,0,1
21-01-2020,store_4,item_9,8,35.02,0,1,1
22-01-2020,store_4,item_9,17,35.02,0,2,1
23-01-2020,store_4,item_9,20,35.02,0,3,1
24-01-2020,store_4,item_9,13,35.02,0,4,1
25-01-2020,store_4,item_9,6,35.02,0,5,1
26-01-2020,store_4,item_9,19,35.02,0,6,1
27-01-2020,store_4,item_9,14,35.02,0,0,1
28-01-2020,store_4,item_9,16,35.02,0,1,1
29-01-2020,store_4,item_9,20,35.02,0,2,1
30-01-2020,store_4,item_9,16,35.02,0,3,1
31-01-2020,store_4,item_9,13,35.02,0,4,1
01-01-2021,store_4,item_9,10,35.02,0,4,1
02-01-2021,store_4,item_9,10,35.02,0,5,1
03-01-2021,store_4,item_9,15,35.02,0,6,1
04-01-2021,store_4,item_9,15,35.02,0,0,1
05-01-2021,store_4,item_9,14,35.02,0,1,1
06-01-2021,store_4,item_9,22,35.02,0,2,1
07-01-2021,store_4,item_9,20,35.02,0,3,1
08-01-2021,store_4,item_9,13,35.02,0,4,1
09-01-2021,store_4,item_9,10,35.02,0,5,1
